item_id,title,category,subcategory,brand,description,price,content_tags,base_quality,exposure_weight,is_cold_start_item,launch_date,price_percentile
608,Kravix Advanced Headphone 768,Electronics,Headphones,Kravix,"Kravix Advanced Headphones built for long-term use. This Electronics product features touchscreen and high resolution construction. Part of the Kravix Headphones range, it is designed for families who want reliable headphones performance. Key attributes: touchscreen, high resolution, fast charging, voice assistant, gaming.",28826.58,touchscreen|high-resolution|fast-charging|voice-assistant|gaming,0.8463,8.429587845974052e-05,0,2026-04-03,0.9956
609,Marlowe Essential Activewear 911,Fashion,Activewear,Marlowe,"Marlowe Essential Activewear built for travel. This Fashion product features cotton and slim fit construction. Part of the Marlowe Activewear range, it is designed for value-conscious shoppers who want reliable activewear performance. Key attributes: cotton, slim fit, formal, casual, sustainable.",1920.7,cotton|slim-fit|formal|casual|sustainable,0.799,6.319460081364885e-05,0,2026-03-03,0.6384
610,Cassia Signature Sunglasse 277,Fashion,Sunglasses,Cassia,"Cassia Signature Sunglasses built for gifting. This Fashion product features leather and breathable construction. Part of the Cassia Sunglasses range, it is designed for families who want reliable sunglasses performance. Key attributes: leather, breathable, printed, lightweight.",2532.68,leather|breathable|printed|lightweight,0.7147,0.00015857576212269478,0,2025-04-26,0.7152
611,Hearthline Everyday Home Decor 186,Home & Kitchen,Home Decor,Hearthline,"Hearthline Everyday Home Decor built for outdoor use. This Home & Kitchen product features modular and durable construction. Part of the Hearthline Home Decor range, it is designed for professionals who want reliable home decor performance. Key attributes: modular, durable, compact.",2443.17,modular|durable|compact,0.8617,0.00010046674629863137,0,2025-05-31,0.7076
612,Axlepro Classic Tool 366,Automotive,Tools,Axlepro,"Axlepro Classic Tools built for professional use. This Automotive product features easy install and certified construction. Part of the Axlepro Tools range, it is designed for enthusiasts who want reliable tools performance. Key attributes: easy install, certified, weatherproof.",1155.19,easy-install|certified|weatherproof,0.5015,7.64357984542755e-05,0,2026-05-10,0.476
613,Bioform Advanced Fitness Nutrition 468,Health & Wellness,Fitness Nutrition,Bioform,"Bioform Advanced Fitness Nutrition built for everyday convenience. This Health & Wellness product features clinically tested and daily use construction. Part of the Bioform Fitness Nutrition range, it is designed for families who want reliable fitness nutrition performance. Key attributes: clinically tested, daily use, portable.",3035.64,clinically-tested|daily-use|portable,0.5846,0.00013268326735182455,0,2025-12-15,0.764
614,Northloom Heritage Ethnic Wear 444,Fashion,Ethnic Wear,Northloom,"Northloom Heritage Ethnic Wear built for home use. This Fashion product features casual and slim fit construction. Part of the Northloom Ethnic Wear range, it is designed for frequent travellers who want reliable ethnic wear performance. Key attributes: casual, slim fit, breathable, everyday, sustainable.",2543.56,casual|slim-fit|breathable|everyday|sustainable,0.8047,6.190672963397517e-05,0,2025-10-11,0.7172
615,Urbanknot Studio Footwear 564,Fashion,Footwear,Urbanknot,"Urbanknot Studio Footwear built for daily use. This Fashion product features everyday and printed construction. Part of the Urbanknot Footwear range, it is designed for value-conscious shoppers who want reliable footwear performance. Key attributes: everyday, printed, slim fit, sustainable, casual.",2251.24,everyday|printed|slim-fit|sustainable|casual,0.3632,0.0001172957402674982,0,2024-10-29,0.6832
616,Gearhaus Ultra Safety 722,Automotive,Safety,Gearhaus,"Gearhaus Ultra Safety built for travel. This Automotive product features anti rust and long life construction. Part of the Gearhaus Safety range, it is designed for students who want reliable safety performance. Key attributes: anti rust, long life, all terrain, compact.",3517.94,anti-rust|long-life|all-terrain|compact,0.7546,0.0001730558880274953,0,2025-01-02,0.7916
617,Verdant Advanced Men's Clothing 642,Fashion,Men's Clothing,Verdant,"Verdant Advanced Men's Clothing built for travel. This Fashion product features cotton and breathable construction. Part of the Verdant Men's Clothing range, it is designed for frequent travellers who want reliable men's clothing performance. Key attributes: cotton, breathable, formal, sustainable, everyday.",594.78,cotton|breathable|formal|sustainable|everyday,0.4809,8.094120381204189e-05,0,2024-09-28,0.2728
618,Nutriva Lite Spice 243,Grocery & Gourmet,Spices,Nutriva,"Nutriva Lite Spices built for outdoor use. This Grocery & Gourmet product features vegan and artisanal construction. Part of the Nutriva Spices range, it is designed for first-time buyers who want reliable spices performance. Key attributes: vegan, artisanal, sugar free.",151.57,vegan|artisanal|sugar-free,0.8914,5.801528025613342e-05,0,2025-12-29,0.0364
619,Byteforge Signature Headphone 303,Electronics,Headphones,Byteforge,"Byteforge Signature Headphones built for everyday convenience. This Electronics product features waterproof and high resolution construction. Part of the Byteforge Headphones range, it is designed for professionals who want reliable headphones performance. Key attributes: waterproof, high resolution, long battery.",9214.87,waterproof|high-resolution|long-battery,0.8257,0.000727476112331839,0,2024-09-20,0.9264
620,Harvestly Pro Condiment 657,Grocery & Gourmet,Condiments,Harvestly,"Harvestly Pro Condiments built for outdoor use. This Grocery & Gourmet product features vegan and wholegrain construction. Part of the Harvestly Condiments range, it is designed for students who want reliable condiments performance. Key attributes: vegan, wholegrain, gluten free.",256.96,vegan|wholegrain|gluten-free,0.8604,0.0001381252979154924,0,2025-01-22,0.1068
621,Urbanknot Signature Ethnic Wear 367,Fashion,Ethnic Wear,Urbanknot,"Urbanknot Signature Ethnic Wear built for home use. This Fashion product features printed and breathable construction. Part of the Urbanknot Ethnic Wear range, it is designed for frequent travellers who want reliable ethnic wear performance. Key attributes: printed, breathable, casual, everyday, sustainable.",3047.91,printed|breathable|casual|everyday|sustainable,0.6779,0.00031004694974854545,0,2026-04-27,0.7652
622,Harvestly Ultra Baking 934,Grocery & Gourmet,Baking,Harvestly,"Harvestly Ultra Baking built for professional use. This Grocery & Gourmet product features farm sourced and sugar free construction. Part of the Harvestly Baking range, it is designed for families who want reliable baking performance. Key attributes: farm sourced, sugar free, organic, single origin, resealable.",442.14,farm-sourced|sugar-free|organic|single-origin|resealable,0.3019,0.00021317185562187222,0,2025-05-06,0.2028
623,Altitude Prime Camping Gear 400,Sports & Outdoors,Camping Gear,Altitude,"Altitude Prime Camping Gear built for daily use. This Sports & Outdoors product features shock absorbing and durable construction. Part of the Altitude Camping Gear range, it is designed for frequent travellers who want reliable camping gear performance. Key attributes: shock absorbing, durable, high impact.",2967.66,shock-absorbing|durable|high-impact,0.8006,8.759768317723316e-05,0,2025-11-27,0.7608
624,Verdant Ultra Ethnic Wear 140,Fashion,Ethnic Wear,Verdant,"Verdant Ultra Ethnic Wear built for travel. This Fashion product features breathable and handcrafted construction. Part of the Verdant Ethnic Wear range, it is designed for professionals who want reliable ethnic wear performance. Key attributes: breathable, handcrafted, leather.",1786.98,breathable|handcrafted|leather,0.8116,0.0040525901499761,0,2024-08-23,0.614
625,Nordhaus Max Cookware 418,Home & Kitchen,Cookware,Nordhaus,"Nordhaus Max Cookware built for home use. This Home & Kitchen product features durable and handcrafted construction. Part of the Nordhaus Cookware range, it is designed for enthusiasts who want reliable cookware performance. Key attributes: durable, handcrafted, eco friendly.",5642.59,durable|handcrafted|eco-friendly,0.4905,7.533200471662136e-05,0,2025-07-21,0.8688
626,Bloomessence Lite Nail Care 767,Beauty & Personal Care,Nail Care,Bloomessence,"Bloomessence Lite Nail Care built for gifting. This Beauty & Personal Care product features fragrance free and paraben free construction. Part of the Bloomessence Nail Care range, it is designed for frequent travellers who want reliable nail care performance. Key attributes: fragrance free, paraben free, organic, natural extracts, long lasting.",454.7,fragrance-free|paraben-free|organic|natural-extracts|long-lasting,0.7112,0.003010983155175706,0,2025-06-13,0.2104
627,Bioform Advanced Medical Device 908,Health & Wellness,Medical Devices,Bioform,"Bioform Advanced Medical Devices built for home use. This Health & Wellness product features clinically tested and hypoallergenic construction. Part of the Bioform Medical Devices range, it is designed for enthusiasts who want reliable medical devices performance. Key attributes: clinically tested, hypoallergenic, doctor recommended.",1722.84,clinically-tested|hypoallergenic|doctor-recommended,0.523,0.00011573803621016781,0,2024-08-03,0.6008
628,Petalworks Pro Fragrance 940,Beauty & Personal Care,Fragrances,Petalworks,"Petalworks Pro Fragrances built for everyday convenience. This Beauty & Personal Care product features cruelty free and sensitive skin construction. Part of the Petalworks Fragrances range, it is designed for gift shoppers who want reliable fragrances performance. Key attributes: cruelty free, sensitive skin, long lasting.",1606.65,cruelty-free|sensitive-skin|long-lasting,0.8247,0.0003729010325155063,0,2025-10-30,0.578
629,Northloom Ultra Activewear 901,Fashion,Activewear,Northloom,"Northloom Ultra Activewear built for travel. This Fashion product features slim fit and everyday construction. Part of the Northloom Activewear range, it is designed for enthusiasts who want reliable activewear performance. Key attributes: slim fit, everyday, seasonal, handcrafted, lightweight.",1563.61,slim-fit|everyday|seasonal|handcrafted|lightweight,0.6576,5.603569859379349e-05,0,2025-03-16,0.5708
630,Rovena Classic Yoga 278,Sports & Outdoors,Yoga,Rovena,"Rovena Classic Yoga built for daily use. This Sports & Outdoors product features professional and lightweight construction. Part of the Rovena Yoga range, it is designed for first-time buyers who want reliable yoga performance. Key attributes: professional, lightweight, beginner friendly, weather resistant.",2488.75,professional|lightweight|beginner-friendly|weather-resistant,0.7672,0.00020399286989649127,0,2024-09-17,0.71
